date,dow,TEMP,RH,pm25,tot,cvd,resp
10/25/2002,6,71.5,94.0704973,6.60476801,51,16,3
10/26/2002,7,69.8,95.9832865,4.14271971,65,18,8
10/27/2002,1,70.7,96.6555113,3.55210053,43,15,4
10/28/2002,2,69.7,97.972789,6.01641743,56,15,0
10/29/2002,3,72.6,82.342839,6.3584283,47,11,2
10/30/2002,4,70.4,72.1763141,6.36447308,49,11,5
10/31/2002,5,64.3,78.8794335,10.64921,38,4,1
11/01/2002,6,62.2,77.0098814,10.0081944,58,15,3
11/02/2002,7,56.7,82.7141727,12.9719492,40,12,7
11/03/2002,1,62.5,95.8568662,8.7184789,44,13,4
11/04/2002,2,57.4,96.1117999,4.02394421,55,25,3
11/05/2002,3,57.8,86.1965255,5.6163234,43,21,1
11/06/2002,4,59.3,51.2519924,8.07836784,60,23,9
11/07/2002,5,55,62.9092181,13.8721569,33,11,2
11/08/2002,6,62.8,72.1738049,13.0296194,44,14,4
11/09/2002,7,70.8,83.0801592,7.11915829,51,11,2
11/10/2002,1,77.3,82.10424,9.86051794,52,19,0
11/11/2002,2,71.3,64.9681429,7.12620408,54,17,3
11/12/2002,3,62.9,53.3988136,7.60228596,40,13,2
11/13/2002,4,56.6,55.3830021,10.5328678,51,13,7
11/14/2002,5,59.9,72.4050071,10.0064937,43,15,3
11/15/2002,6,62,76.1554807,10.0496237,51,12,7
11/16/2002,7,54.3,64.038622,10.1970391,56,18,7
11/17/2002,1,52.9,59.3101761,7.58575712,56,18,2
11/18/2002,2,62.3,67.2517937,7.9231942,49,12,6
11/19/2002,3,65.3,63.7585538,11.1977447,56,14,4
11/20/2002,4,61,58.4094925,20.0328189,40,17,2
11/21/2002,5,60.1,50.3935414,10.9348591,58,21,2
11/22/2002,6,59.7,48.4176271,10.0267336,59,25,5
11/23/2002,7,55,64.374768,12.6160939,48,20,4
11/24/2002,1,60.7,76.8765109,7.12620408,60,17,6
11/25/2002,2,65,82.6886929,12.0755999,44,12,3
11/26/2002,3,53.2,86.2532777,9.94617376,54,19,2
11/27/2002,4,46.4,74.667712,8.74488247,51,15,3
11/28/2002,5,50.1,59.148460300000004,18.5730495,39,10,6
11/29/2002,6,49.8,68.0819863,20.3711285,55,18,6
11/30/2002,7,61.1,68.1137555,11.242769,51,17,3
12/01/2002,1,53.2,50.5045298,8.55615959,39,13,2
12/02/2002,2,55.7,71.9650102,NA,59,15,6
12/03/2002,3,67.9,91.7269988,11.4503596,55,16,6
12/04/2002,4,60.6,91.7997495,4.39215019,57,17,6
12/05/2002,5,42.3,80.7050579,7.25779533,52,14,6
12/06/2002,6,42.4,70.505865,14.8692062,43,13,2
12/07/2002,7,46.7,77.0638279,18.2715997,48,21,2
12/08/2002,1,56.5,77.6461413,13.9315513,55,22,0
12/09/2002,2,48.9,80.599557,NA,44,14,8
12/10/2002,3,47.8,80.5127343,15.1522877,61,17,8
12/11/2002,4,48.3,85.6421456,18.4569528,44,9,3
12/12/2002,5,55.4,94.3402473,11.8384178,69,24,5
12/13/2002,6,54.3,70.19731,6.09464496,50,12,6
12/14/2002,7,50.6,64.5605242,9.65284784,59,20,4
12/15/2002,1,55.1,78.6927606,6.85689124,59,18,5
12/16/2002,2,64.4,83.8354999,6.29483547,60,22,5
12/17/2002,3,68.3,83.7903213,8.07836784,68,14,7
12/18/2002,4,70.2,87.7808422,10.5462335,48,16,1
12/19/2002,5,67.4,59.074498,5.10338705,49,17,1
12/20/2002,6,55.7,44.1297373,8.0052405,55,16,8
12/21/2002,7,56.8,77.6723781,6.90166487,45,16,1
12/22/2002,1,59.8,86.3092571,11.8760825,57,12,8
12/23/2002,2,67.9,93.0089903,8.57453261,54,16,8
12/24/2002,3,50.9,81.3715203,8.48586404,47,21,2
12/25/2002,4,41.6,63.6396592,9.08726386,40,13,2
12/26/2002,5,46.4,70.9555231,12.0130807,44,16,4
12/27/2002,6,54,68.3142227,13.6436181,59,19,4
12/28/2002,7,51.7,81.12444,21.5473866,55,15,8
12/29/2002,1,61.4,92.1557398,8.74488247,55,13,4
12/30/2002,2,68,87.671685,7.98315146,63,20,9
12/31/2002,3,58.7,73.6358263,4.74038771,52,15,4
01/01/2003,4,53.5,58.4752521,16.4751477,62,17,8
01/02/2003,5,51.5,55.4969644,4.25366551,56,21,6
01/03/2003,6,47.7,63.6797251,11.1384652,75,24,5
01/04/2003,7,52.3,76.1090365,8.34104746,61,18,4
01/05/2003,1,55.8,82.6512103,8.95794739,49,11,2
01/06/2003,2,58.2,87.8051184,11.6363133,54,17,7
01/07/2003,3,52.8,74.7233955,11.1011859,63,21,4
01/08/2003,4,52.5,60.423295,19.0348718,58,18,4
01/09/2003,5,61.3,79.7842265,9.85629527,61,14,5
01/10/2003,6,57.7,42.8974964,5.77981116,57,18,8
01/11/2003,7,48.6,50.7966715,8.97263598,61,21,4
01/12/2003,1,40.8,95.0727535,9.51649323,76,27,6
01/13/2003,2,42,78.7876857,6.07006796,57,20,4
01/14/2003,3,43.8,85.7012423,20.195899,53,16,4
01/15/2003,4,47.7,87.9259566,22.1766823,61,15,7
01/16/2003,5,53.4,69.0325817,7.97206005,65,15,6
01/17/2003,6,39.5,46.0939703,5.45372548,56,12,9
01/18/2003,7,40.7,45.1309044,12.1141709,53,12,4
01/19/2003,1,45.8,67.8704964,9.16614051,52,21,2
01/20/2003,2,62.2,89.5913054,8.77913144,62,25,3
01/21/2003,3,68.3,88.2999535,10.799761,58,17,4
01/22/2003,4,57.9,82.4940436,14.7327967,44,14,1
01/23/2003,5,44.4,62.7358094,15.0680288,42,14,3
01/24/2003,6,36.2,49.2123854,10.9024049,62,19,5
01/25/2003,7,42.9,70.8452561,17.1531245,54,12,8
01/26/2003,1,44.1,79.9028176,11.9420336,51,14,4
01/27/2003,2,47.9,85.9459213,22.2446584,49,21,6
01/28/2003,3,58.5,92.0591384,15.6485424,51,13,3
01/29/2003,4,65.3,91.3158636,NA,47,16,2
01/30/2003,5,53.2,83.0880797,18.0024889,51,11,5
01/31/2003,6,55.5,82.0187164,20.2926513,53,21,3
02/01/2003,7,54.8,76.3411663,NA,41,8,2
02/02/2003,1,60.7,85.4288971,9.22781917,54,21,3
02/03/2003,2,68.6,83.5165446,7.90857943,60,26,1
02/04/2003,3,54.8,45.5956338,5.0155751,54,15,5
02/05/2003,4,52,68.6059106,8.99012943,68,23,7
02/06/2003,5,50.2,94.2112036,14.5450825,53,17,4
02/07/2003,6,44.9,80.9101077,11.1637056,54,16,6
02/08/2003,7,41.4,77.4927101,10.501076,58,18,5
02/09/2003,1,45.5,81.5888984,12.1654608,48,16,4
02/10/2003,2,50.5,83.5314388,10.5206723,52,18,5
02/11/2003,3,53,88.1929731,13.7173729,43,8,5
02/12/2003,4,62.6,88.3392368,16.6220813,48,13,5
02/13/2003,5,63.1,92.5387923,12.7459744,39,12,3
02/14/2003,6,68.8,92.7143407,10.2813267,61,19,3
02/15/2003,7,66.7,95.5978101,6.07006796,51,14,8
02/16/2003,1,48.9,71.2317675,9.45639732,52,9,7
02/17/2003,2,43.2,67.8267463,12.4150418,59,20,4
02/18/2003,3,54.4,87.2870436,8.97263598,47,17,2
02/19/2003,4,63.1,92.867039,10.42392,55,22,4
02/20/2003,5,62.5,95.5184954,9.62621551,52,20,3
02/21/2003,6,63.9,96.5574753,6.30726476,57,17,4
02/22/2003,7,58.6,68.0771606,4.32852715,56,13,10
02/23/2003,1,60.7,64.3657314,6.48595263,63,21,1
02/24/2003,2,56.2,68.5703636,5.77981116,64,17,6
02/25/2003,3,44.9,84.4476858,4.09017969,50,18,2
02/26/2003,4,41.9,97.710015,4.93995244,52,14,3
02/27/2003,5,44,89.450388,5.97331569,46,13,2
02/28/2003,6,49,86.9964275,13.5199925,58,22,7
03/01/2003,7,52.5,85.5701407,10.0674977,37,13,3
03/02/2003,1,56.6,80.5928819,9.16614051,49,20,2
03/03/2003,2,54.1,77.4346638,8.58562691,65,21,12
03/04/2003,3,51,97.0780002,16.9689762,68,20,5
03/05/2003,4,59.6,100,20.8731649,57,17,5
03/06/2003,5,50.1,80.0804849,7.4245997,50,15,2
03/07/2003,6,56.4,80.2790576,18.469897,60,26,3
03/08/2003,7,61.8,86.1107369,11.875204,57,13,5
03/09/2003,1,68.1,77.2497796,17.9705968,48,17,5
03/10/2003,2,64.9,80.0671318,27.3548645,52,16,1
03/11/2003,3,63.2,90.2734364,25.0335123,47,12,6
03/12/2003,4,67.6,91.080784,20.6796603,55,24,4
03/13/2003,5,69.9,94.0308547,16.8822871,43,12,2
03/14/2003,6,66.3,83.6611702,14.1972584,49,10,4
03/15/2003,7,64.9,76.9700782,11.1979381,43,11,5
03/16/2003,1,67.1,78.5472763,15.1600021,42,10,6
03/17/2003,2,65,82.6886929,14.6810197,59,14,5
03/18/2003,3,65.4,88.160926,14.1972584,58,20,9
03/19/2003,4,62.8,58.8803839,6.55856376,46,14,2
03/20/2003,5,64.8,56.3597099,6.74733383,51,19,5
03/21/2003,6,61.7,55.9141542,10.3271677,53,10,5
03/22/2003,7,58.4,72.5185603,14.1590255,42,15,2
03/23/2003,1,59.6,74.2725885,13.0362312,48,19,3
03/24/2003,2,62.8,78.1880597,NA,53,18,5
03/25/2003,3,68.2,83.1979151,13.0006989,59,23,2
03/26/2003,4,64.7,85.9676737,9.45639732,54,18,6
03/27/2003,5,63.6,78.5383023,14.5842675,43,16,0
03/28/2003,6,62.5,86.1502276,7.29394232,55,19,3
03/29/2003,7,54.1,52.2717469,4.24453085,59,16,6
03/30/2003,1,52.3,39.0198164,5.87656343,53,17,3
03/31/2003,2,57.7,59.5196148,8.35204709,60,19,6
04/01/2003,3,62.9,71.3966096,10.0369109,50,14,4
04/02/2003,4,65.1,78.381254,9.16614051,60,21,5
04/03/2003,5,67.7,84.3423909,9.68101804,67,22,3
04/04/2003,6,72.9,82.6476825,13.0040924,46,15,4
04/05/2003,7,73.4,89.1439112,13.2323611,67,21,4
04/06/2003,1,72.9,97.3412896,9.13604553,41,9,6
04/07/2003,2,71.7,96.9981992,14.0037539,53,15,2
04/08/2003,3,66,66.706271,9.99677654,52,11,7
04/09/2003,4,54.1,48.2897617,9.35132861,44,11,2
04/10/2003,5,57.7,45.884051,15.3582856,53,13,4
04/11/2003,6,63.2,56.341983,13.1329835,54,15,6
04/12/2003,7,65.6,67.391854,13.052242,62,23,3
04/13/2003,1,67.2,72.3648067,11.1979381,54,11,6
04/14/2003,2,68.7,78.1253914,11.7784517,47,13,4
04/15/2003,3,69.4,78.1838504,11.9890559,55,15,8
04/16/2003,4,69.5,84.4539445,15.4550379,50,16,4
04/17/2003,5,73.5,78.5218319,17.4868355,57,14,3
04/18/2003,6,73.2,77.1486798,16.0006877,51,14,5
04/19/2003,7,72.6,81.2132192,10.8109291,44,12,5
04/20/2003,1,72.4,89.4050736,13.326488,42,14,2
04/21/2003,2,72.3,72.1154687,9.26755595,51,14,4
04/22/2003,3,70.7,75.3278187,12.5524699,51,14,5
04/23/2003,4,73.4,80.9916806,12.1654608,42,14,8
04/24/2003,5,74.9,86.2357989,14.4650909,46,15,4
04/25/2003,6,77,68.9244721,16.5193128,60,18,3
04/26/2003,7,73.4,53.7503405,13.2297357,36,14,4
04/27/2003,1,72,73.1052626,13.9562752,48,12,5
04/28/2003,2,72.5,80.0895355,13.9070016,43,10,6
04/29/2003,3,73.9,81.3072941,12.78529,54,13,4
04/30/2003,4,75.1,80.0123524,14.9951685,53,19,6
05/01/2003,5,76.1,84.280138,15.7640124,52,13,7
05/02/2003,6,78.6,79.1993426,18.1064298,54,14,7
05/03/2003,7,78.2,83.5613071,20.7136483,59,18,4
05/04/2003,1,78.3,84.6983197,16.7785448,55,12,5
05/05/2003,2,80.6,81.5088309,24.31729,42,15,1
05/06/2003,3,80,85.0822554,24.8017873,59,17,4
05/07/2003,4,81.5,81.8439519,23.5957676,45,13,2
05/08/2003,5,80.7,80.9729648,25.5172737,63,22,2
05/09/2003,6,80.4,80.1420315,19.4878371,47,13,5
05/10/2003,7,80.9,79.3786386,26.134449,47,9,7
05/11/2003,1,81.1,82.6378445,36.7908297,48,16,1
05/12/2003,2,77.9,73.1770967,12.3377999,55,11,9
05/13/2003,3,79.8,81.1796973,15.6271232,50,18,6
05/14/2003,4,80.1,80.9295682,18.9739211,46,16,4
05/15/2003,5,79.8,86.2117962,22.2699846,47,14,4
05/16/2003,6,82,77.1111215,22.0839762,48,15,2
05/17/2003,7,82.8,64.3278033,18.6961582,62,14,7
05/18/2003,1,78.8,61.8748374,16.4077519,52,13,13
05/19/2003,2,80.7,76.4842275,27.1620622,44,11,4
05/20/2003,3,82.2,71.3936213,22.0341921,60,14,6
05/21/2003,4,78.8,67.7085985,11.9102027,54,16,4
05/22/2003,5,77.6,66.8740363,13.5199925,38,10,4
05/23/2003,6,78.9,59.1399245,16.229056,60,17,3
05/24/2003,7,78.2,68.345171,21.7359087,49,11,5
05/25/2003,1,79.1,67.0461217,11.6816995,52,19,1
05/26/2003,2,81.3,65.0332202,9.64990185,40,10,1
05/27/2003,3,77.7,72.1604203,16.1014358,52,16,2
05/28/2003,4,77,52.5504442,15.1744357,44,11,4
05/29/2003,5,77.7,60.2376358,20.2926513,57,17,2
05/30/2003,6,82.2,69.4882541,19.9138163,49,14,4
05/31/2003,7,81.8,69.4453857,19.6789486,54,19,3
06/01/2003,1,81,71.9998634,11.875204,41,12,5
06/02/2003,2,84,73.7623995,10.559868700000001,50,18,4
06/03/2003,3,83.1,76.181547,14.2940107,55,16,3
06/04/2003,4,79.7,83.9364617,9.55314958,48,12,5
06/05/2003,5,77.5,89.9208082,8.03345699,54,17,7
06/06/2003,6,79.9,83.1117972,12.2622131,60,19,4
06/07/2003,7,80.4,67.8881504,12.0687085,45,17,3
06/08/2003,1,80.8,75.4691927,20.1188515,61,13,3
06/09/2003,2,82.2,78.9512324,16.4225606,59,16,5
06/10/2003,3,82.7,83.0177,NA,46,13,1
06/11/2003,4,83.8,75.4851907,8.75171156,54,23,4
06/12/2003,5,84,72.7835514,NA,58,15,5
06/13/2003,6,82.7,72.4127142,11.1979381,55,13,5
06/14/2003,7,78.1,79.160071,9.21669021,53,20,5
06/15/2003,1,77.4,84.0757056,7.61810424,50,16,6
06/16/2003,2,75.8,81.7216303,10.1336632,57,15,4
06/17/2003,3,77.4,79.644232,13.0149298,53,15,10
06/18/2003,4,81,75.7418122,17.7770923,39,20,1
06/19/2003,5,82.7,70.9645409,16.4225606,52,17,0
06/20/2003,6,83.2,73.6866608,13.3677052,40,17,2
06/21/2003,7,83.8,75.989364,10.6188452,52,14,1
06/22/2003,1,84.1,78.3188136,6.94141036,50,14,2
06/23/2003,2,84.1,79.6244444,8.59913535,44,13,3
06/24/2003,3,82.8,81.6628167,9.74716582,36,9,1
06/25/2003,4,82.9,79.7971905,18.8491391,50,15,4
06/26/2003,5,81.2,79.9344614,14.23186,41,13,2
06/27/2003,6,80.4,80.9512842,9.01613039,50,15,2
06/28/2003,7,82.7,71.6854344,14.330242,49,13,4
06/29/2003,1,83.2,71.2551566,15.7694958,47,13,4
06/30/2003,2,81.9,77.6202789,7.32784744,50,13,5
07/01/2003,3,80.3,82.0345125,13.6167448,47,14,7
07/02/2003,4,81.1,84.0231487,11.7785545,40,16,1
07/03/2003,5,80.2,85.093863,10.0369109,39,12,3
07/04/2003,6,79.9,85.3603929,9.66226319,38,10,2
07/05/2003,7,80.8,81.7954559,18.2438493,46,14,2
07/06/2003,1,83.6,75.2161727,10.2304155,57,19,8
07/07/2003,2,82.8,78.2139492,8.58562691,48,15,3
07/08/2003,3,78.6,86.7248163,7.59067701,44,14,3
07/09/2003,4,79.8,87.0764097,11.875204,48,13,4
07/10/2003,5,79.1,90.584538,13.326488,48,12,2
07/11/2003,6,80.5,83.9860803,15.7308606,55,13,10
07/12/2003,7,80.8,76.4929048,11.0044336,44,16,1
07/13/2003,1,82.9,74.402279,13.2297357,47,12,2
07/14/2003,2,83.4,71.7558747,11.2437733,48,12,2
07/15/2003,3,79.6,79.01104,7.04404383,52,16,0
07/16/2003,4,82.2,83.2603816,12.2119906,32,11,2
07/17/2003,5,83,77.9703421,16.9714435,57,14,4
07/18/2003,6,80.9,84.2904815,19.5247571,49,12,3
07/19/2003,7,82.4,79.2302872,20.7421647,57,16,1
07/20/2003,1,83.3,75.4404709,13.9978331,41,9,2
07/21/2003,2,83.7,77.7689626,14.0037539,43,16,6
07/22/2003,3,83.9,77.0149897,13.3600496,46,19,7
07/23/2003,4,81.4,84.6008136,12.299159,54,12,4
07/24/2003,5,80.5,84.2661489,16.0355515,35,11,2
07/25/2003,6,81,84.5769443,25.4205214,46,10,6
07/26/2003,7,81.3,79.4095952,15.1572912,48,11,3
07/27/2003,1,82.3,76.6225226,14.9712766,50,20,8
07/28/2003,2,82.4,75.6124906,16.229056,57,20,1
07/29/2003,3,83.1,76.6912394,12.3590506,45,15,1
07/30/2003,4,83.1,74.9202274,13.1537873,47,17,3
07/31/2003,5,84.1,71.5860292,20.6796603,60,19,3
08/01/2003,6,83.9,76.7596708,12.9329462,42,14,2
08/02/2003,7,84.4,72.3378623,19.9056422,50,19,8
08/03/2003,1,84.5,73.319456,18.8413672,43,12,2
08/04/2003,2,84.2,73.0465151,12.1412075,56,19,3
08/05/2003,3,84.5,72.5895924,10.7141768,61,19,4
08/06/2003,4,85,71.6765449,12.9394789,55,20,4
08/07/2003,5,87.5,67.088964,14.709943,48,19,5
08/08/2003,6,87.9,68.0316851,16.9372931,69,23,3
08/09/2003,7,83.4,83.0630856,NA,37,12,2
08/10/2003,1,82,79.4636097,24.2079121,50,13,3
08/11/2003,2,78.6,86.1467283,NA,47,11,3
08/12/2003,3,76.3,80.9265118,9.64990185,56,15,8
08/13/2003,4,76.2,83.150572,14.275918,52,16,4
08/14/2003,5,79.7,79.8206083,9.84340638,50,21,3
08/15/2003,6,83.4,71.0364144,9.74665412,35,11,2
08/16/2003,7,84.4,78.0842858,11.1132712,49,15,5
08/17/2003,1,83.5,76.9811299,9.93831229,39,11,3
08/18/2003,2,82.8,80.3209482,13.2492931,32,8,3
08/19/2003,3,82.7,79.5174221,12.979799,50,8,4
08/20/2003,4,82.6,79.509747,8.77913144,33,5,4
08/21/2003,5,81.6,82.1234651,9.64990185,44,10,2
08/22/2003,6,78.4,82.7350126,17.2009323,55,9,4
08/23/2003,7,81.5,74.7737442,15.2615334,43,19,2
08/24/2003,1,83.1,75.171023,14.4875152,54,14,4
08/25/2003,2,84.3,73.5451586,17.1421967,45,17,2
08/26/2003,3,83.5,79.3155266,NA,42,14,2
08/27/2003,4,82.9,83.0306852,13.0362312,47,12,1
08/28/2003,5,83.5,80.1072593,8.15274422,37,17,1
08/29/2003,6,83.5,79.3155266,5.29604982,57,13,1
08/30/2003,7,81.5,85.7344687,4.81228849,45,14,4
08/31/2003,1,76.9,96.4205978,4.73000755,38,9,3
09/01/2003,2,77.6,95.4771248,3.94151808,51,15,4
09/02/2003,3,78.9,92.0914679,8.77913144,48,18,0
09/03/2003,4,80.4,85.9582479,10.8719753,45,9,4
09/04/2003,5,78.6,88.7748727,13.326488,51,23,0
09/05/2003,6,79,80.0365864,11.9719563,39,13,6
09/06/2003,7,76.8,65.6284373,16.7685644,49,20,2
09/07/2003,1,76.6,66.294956,17.8738446,52,17,6
09/08/2003,2,76.7,75.3545899,31.9029233,45,13,3
09/09/2003,3,77.7,82.9678837,18.6444865,58,15,4
09/10/2003,4,80.3,89.4402009,13.7712929,58,22,3
09/11/2003,5,78.5,93.6175872,6.74733383,50,22,4
09/12/2003,6,73.7,93.8069804,5.10204953,40,15,2
09/13/2003,7,77.1,82.0904598,8.29182944,48,11,4
09/14/2003,1,79.7,87.071319,9.13646932,48,16,5
09/15/2003,2,77.7,85.2340092,14.8762949,46,17,3
09/16/2003,3,79,83.6121343,16.4225606,40,8,5
09/17/2003,4,78,84.9654547,17.4868355,43,14,3
09/18/2003,5,79.3,91.4967825,18.7910221,51,13,5
09/19/2003,6,79.2,80.8642067,18.0389472,50,12,3
09/20/2003,7,75.5,85.6855188,19.9996771,49,11,6
09/21/2003,1,73.4,94.1170675,16.5800119,45,13,2
09/22/2003,2,74.6,82.1977891,12.4557176,61,18,3
09/23/2003,3,75.1,75.2082859,22.4212011,43,11,3
09/24/2003,4,77.1,77.2168264,20.0802683,49,8,7
09/25/2003,5,77.8,74.6852506,21.605284,42,11,3
09/26/2003,6,76.1,76.8674578,28.089949,57,12,3
09/27/2003,7,78.7,69.587043,24.2523302,52,17,4
09/28/2003,1,77.7,56.5330868,11.9980892,51,18,4
09/29/2003,2,70.9,49.4126633,7.32784744,49,14,9
09/30/2003,3,67.8,55.5419994,8.75970699,59,19,7
10/01/2003,4,70,55.8562676,13.4444297,48,13,2
10/02/2003,5,69,57.5837879,11.1905255,43,14,2
10/03/2003,6,66.9,64.1933119,15.4622208,41,14,3
10/04/2003,7,69.6,75.4922408,16.6166566,47,11,3
10/05/2003,1,74.6,85.0532154,14.3907629,42,11,3
10/06/2003,2,76.3,87.7799754,13.9260926,54,19,2
10/07/2003,3,75.8,85.7024371,13.5027281,30,7,1
10/08/2003,4,77.6,88.4334786,14.0412866,42,11,5
10/09/2003,5,77,96.4220859,7.38876261,42,15,1
10/10/2003,6,74.9,94.1534511,3.55450901,56,15,1
10/11/2003,7,76.3,85.1527561,11.5849472,49,17,3
10/12/2003,1,75.8,86.2847303,13.1476487,56,19,1
10/13/2003,2,76.3,86.311805,14.777772,51,8,6
10/14/2003,3,76.5,76.3769839,9.74665412,47,20,3
10/15/2003,4,67.4,64.2555832,7.89826877,55,14,4
10/16/2003,5,69.6,90.2147056,9.26289278,44,16,0
10/17/2003,6,77.1,86.3549627,11.0178639,50,17,2
10/18/2003,7,68.6,74.6012072,12.7871059,52,18,2
10/19/2003,1,67.3,73.682747,16.7661852,39,10,4
10/20/2003,2,69,74.3748845,25.0680337,55,18,5
10/21/2003,3,69.5,70.5614546,23.4329517,51,18,6
10/22/2003,4,72.3,67.2027422,15.7764063,60,20,3
10/23/2003,5,74.1,66.7021867,20.2926513,41,14,2
10/24/2003,6,73.1,78.2177249,11.4056843,48,10,9
10/25/2003,7,72.4,85.5089777,6.59628411,69,25,4
10/26/2003,1,62.7,88.6597488,6.78855119,66,14,10
10/27/2003,2,56.2,71.7473917,8.90529105,60,16,6
10/28/2003,3,59.9,59.5963878,12.2622131,71,19,8
10/29/2003,4,65.4,70.1186252,10.6174245,55,19,7
10/30/2003,5,71.9,82.5798818,7.56966287,61,16,6
10/31/2003,6,77.2,85.2050646,7.86520065,53,14,3
11/01/2003,7,73.8,88.8588288,9.55314958,51,15,3
11/02/2003,1,75.8,85.1235796,10.1954278,61,23,4
11/03/2003,2,74.1,86.1920904,10.5206723,53,19,3
11/04/2003,3,72.5,84.0567717,9.61718272,58,21,8
11/05/2003,4,72.6,80.9329417,10.8861851,58,18,5
11/06/2003,5,70.3,87.7857703,10.5206723,40,15,3
11/07/2003,6,61,86.3762531,12.6492221,40,10,6
11/08/2003,7,60.3,88.8664801,13.2388302,58,12,6
11/09/2003,1,62.8,78.4715861,16.1837432,51,11,3
11/10/2003,2,64.7,80.6266509,20.5829081,60,20,4
11/11/2003,3,74.4,87.6869996,11.6243561,50,11,2
11/12/2003,4,75.5,81.1446399,8.29537011,42,10,5
11/13/2003,5,70.6,58.2272123,6.16682023,51,18,5
11/14/2003,6,60.5,52.4332565,9.04916451,57,11,4
11/15/2003,7,69.5,89.5889819,9.98359387,64,15,5
11/16/2003,1,73.7,92.5467462,7.23109517,48,11,3
11/17/2003,2,73.5,97.3479975,7.76929037,54,15,6
11/18/2003,3,69.8,68.6086115,5.00579302,55,11,6
11/19/2003,4,62.6,42.027338,6.79594751,44,8,7
11/20/2003,5,58.9,64.6234318,12.952533,61,19,4
11/21/2003,6,66.4,77.101791,13.9070016,62,20,8
11/22/2003,7,71.2,80.2688358,NA,49,21,3
11/23/2003,1,70.4,84.5092896,7.04477535,59,21,6
11/24/2003,2,45.8,43.7433732,NA,47,13,5
11/25/2003,3,48.8,69.8469465,NA,58,21,5
11/26/2003,4,68.2,82.6155238,9.23662303,58,18,3
11/27/2003,5,72.5,76.5533717,6.16682023,57,12,7
11/28/2003,6,53.7,33.7055124,4.23177488,54,13,3
11/29/2003,7,47.8,48.250163,17.5621578,45,17,2
11/30/2003,1,54.2,68.3376255,9.94015865,55,17,5
12/01/2003,2,63.6,73.3162491,10.8109291,50,20,1
12/02/2003,3,57.2,76.2767931,15.2175876,41,13,4
12/03/2003,4,61.9,83.6728676,16.178398,50,17,7
12/04/2003,5,58.5,64.5730838,12.9394789,52,15,4
12/05/2003,6,52.5,56.0855612,10.0794896,53,17,6
12/06/2003,7,45.2,46.4586653,11.8975842,45,10,3
12/07/2003,1,47.8,77.4633655,25.5603884,41,16,1
12/08/2003,2,61.1,82.7172077,10.1437587,55,17,6
12/09/2003,3,67.6,75.3072584,7.30583922,37,12,2
12/10/2003,4,51.1,39.9550872,4.77156515,41,10,4
12/11/2003,5,45.7,61.4155548,9.53136384,54,12,5
12/12/2003,6,55.2,80.7847142,11.7743347,52,15,3
12/13/2003,7,52.5,91.5130629,10.5355053,59,14,2
12/14/2003,1,44.5,75.6612445,14.8161685,38,14,2
12/15/2003,2,57.5,82.4658563,8.48887464,52,17,4
12/16/2003,3,57.9,53.6763927,13.3828709,56,16,6
12/17/2003,4,47.2,41.3182386,7.97463933,62,16,5
12/18/2003,5,50.4,49.6613221,8.13070525,49,20,4
12/19/2003,6,52.2,42.8506389,15.5517902,52,16,3
12/20/2003,7,48.2,58.1775014,14.9938905,52,15,5
12/21/2003,1,57.3,78.5852901,7.23109517,54,18,2
12/22/2003,2,65,81.5179191,7.90836104,49,12,5
12/23/2003,3,59.3,68.4137422,5.27078257,59,19,5
12/24/2003,4,48.9,51.4644553,NA,52,13,7
12/25/2003,5,50.9,76.2688155,12.3589653,44,11,8
12/26/2003,6,58,94.4031733,10.6101511,43,16,3
12/27/2003,7,65.4,90.6799499,9.38466002,60,16,3
12/28/2003,1,67.5,90.1300712,6.68932402,59,14,3
12/29/2003,2,51.9,71.284425,8.1977219,43,17,3
12/30/2003,3,46.2,62.9772707,13.0362312,55,13,8
12/31/2003,4,53.6,84.9994354,11.3914427,47,14,5
01/01/2004,5,65.5,95.5753633,13.0251973,52,24,3
01/02/2004,6,70.1,94.6827791,11.7247757,59,23,3
01/03/2004,7,71.2,89.6608248,8.67206166,61,19,4
01/04/2004,1,70.9,89.9569173,7.47869469,55,18,2
01/05/2004,2,52.8,72.7580135,6.6687181,45,11,7
01/06/2004,3,42.6,61.4844417,6.95491003,59,19,2
01/07/2004,4,42.9,51.1460031,7.10798897,69,18,4
01/08/2004,5,53.9,96.7596187,12.1063649,62,25,6
01/09/2004,6,57.4,78.3031012,6.47792347,57,17,6
01/10/2004,7,48.1,68.9523223,16.4478212,42,13,4
01/11/2004,1,47.3,79.2386808,16.9716279,39,13,4
01/12/2004,2,52.7,96.03144,18.5933822,49,20,6
01/13/2004,3,61.4,88.2814704,15.6385096,66,22,5
01/14/2004,4,61,90.1840159,15.453449,59,14,5
01/15/2004,5,63,93.5238607,16.3038467,50,11,6
01/16/2004,6,63.6,95.5394726,12.8131766,53,12,6
01/17/2004,7,64.8,95.2280782,9.30401107,48,18,3
01/18/2004,1,54.6,73.2209737,2.04312394,40,6,4
01/19/2004,2,44.8,60.5542967,6.14081806,47,11,4
01/20/2004,3,44.2,72.1270208,13.5373246,57,19,4
01/21/2004,4,48.6,62.5500622,13.3492661,54,16,5
01/22/2004,5,51.2,59.0708122,17.989699,48,11,7
01/23/2004,6,57.4,65.4183055,21.9242296,60,19,3
01/24/2004,7,64.3,86.8660236,10.2435301,62,12,5
